id,published_date,title,source,tags,crawl_date,tickers,day_of_week
95722351,2026-05-18,AMD Price Target Vaults to $460 at Citi on $132 Billion CPU Forecast. So Why Neutral?,finance.yahoo.com,"('Advanced Micro Devices', 'Amd Stock', 'Citi', 'Communication Services', 'Nvidia', 'Price Target', 'Prudent Investors', 'Stock', 'Target', 'Technology', 'Top 10 Stocks')",2026-05-18,"('amd', 'intc', 'iqnt', 'meta', 'nvda')",1
95721907,2026-05-18,Meta Set To Begin Thousands Of Layoffs With More Expected Later This Year,ibtimes.com,"('Ai', 'ETF', 'Financial Services', 'Meta', 'Stock', 'Technology', 'Unknown Sector')",2026-05-18,"('aaic', 'ai', 'meta', 'meta', 'metv')",1
95721341,2026-05-18,"The last century was great for U.S. stocks, but the next decade might be challenging, says investing chief",cnbc.com,"('Alphabet Class A', 'Amazon.Com Inc', 'Apple Inc', 'Consumer Cyclical', 'ETF', 'Invesco S&P 500 Eql Wght Etf', 'Meta Platforms Inc', 'Microsoft Corp', 'Nvidia Corp', 'Stock', 'Technology', 'Tesla Inc', 'United States')",2026-05-18,"('aapl', 'amzn', 'googl', 'meta', 'meta', 'metv', 'msft', 'nvda', 'rsp', 'tsla')",1
95721912,2026-05-18,Bill Ackman and These Super Investors Just Bought These Stocks,fool.com,"('42F67D52-2191-4D00-B94E-D21B015Abcb0', 'Amzn', 'Consumer Cyclical', 'ETF', 'Googl', 'Healthcare', 'Investing', 'Meli', 'Meta', 'Msft', 'Now', 'Nvda', 'Stock', 'Technology', 'Technology And Telecom', 'Uber', 'Unh', 'Unknown Sector')",2026-05-18,"('amzn', 'googl', 'meli', 'meta', 'meta', 'metv', 'msft', 'nvda', 'uber', 'unh')",1
95720436,2026-05-18,Meta employee gets dark about horror of working there as jobs bloodbath looms: 'I tend to cry in the shower',nypost.com,"('California', 'ETF', 'Layoffs', 'Mark Zuckerberg', 'Meta', 'San Francisco', 'Stock', 'Technology')",2026-05-18,"('lnkd', 'meta', 'meta', 'metv')",1
95720320,2026-05-18,"Meta to Eliminate Around 8,000 Jobs as AI Investment Push Intensifies (META)",finance.yahoo.com,"('ETF', 'Mark Zuckerberg', 'Meta', 'Meta Stock', 'Stock', 'Technology', 'Vacant Positions', 'Workforce Reductions')",2026-05-18,"('meta', 'meta', 'metv')",1
95719118,2026-05-18,"As more jobs demand AI skills, some colleges may fall short in prepping students: 'Why would we train them using the skills of yesterday?'",cnbc.com,"('ETF', 'Personnel', 'Stock', 'Technology')",2026-05-18,"('googl', 'meta', 'meta', 'metv')",1
95717939,2026-05-18,4 Top Stocks I'm Buying In May,fool.com,"('Consumer Cyclical', 'ETF', 'Ed42Beb0-9789-46Cb-8131-2C9F5650147A', 'Investing', 'Meli', 'Meta', 'Rklb', 'Shop', 'Sofi', 'Stock', 'Technology', 'Technology And Telecom', 'Unknown Sector')",2026-05-18,"('meli', 'meta', 'meta', 'metv', 'rklb', 'shop', 'sofi')",1
95716540,2026-05-18,Corporate Super PAC Spending Hits $125 Million State Push,finance.yahoo.com,"('Alabama Republican State Senate', 'Corporate Money', 'Fanatics Sportsbook', 'Sports Gambling', 'Stock', 'Super Pac', 'Technology', 'Unknown Sector')",2026-05-18,"('dkng', 'meta')",1
95716181,2026-05-18,Google’s Own AI Researchers Jockey for Access to its Computing,bloomberg.com,"('Stock', 'Technology', 'Tiingo Top')",2026-05-18,"('goog', 'googl', 'meta')",1
95718664,2026-05-18,Buy Cisco as a New Leader of the AI Networking Infrastructure Space,zacks.com,"('Analyst Blog', 'Consumer Cyclical', 'ETF', 'Stock', 'Technology')",2026-05-18,"('amzn', 'csco', 'googl', 'meta', 'meta', 'metv', 'msft')",1
95715991,2026-05-18,Santa Clara County Lawsuit Puts Meta’s AI Ad Model Under Spotlight,simplywall.st,"('Stock', 'Technology')",2026-05-18,"('meta',)",1
95715622,2026-05-18,"Trump's Iran threat, Berkshire's airline bet, Lululemon's proxy battle and more in Morning Squawk",cnbc.com,"('Business', 'Computing', 'Consumer Cyclical', 'Consumer Defensive', 'ETF', 'Economy', 'Energy', 'Financial Services', 'Healthcare', 'Industrials', 'Internet', 'Investment Strategy', 'Iran', 'Markets', 'Stock', 'Technology', 'Tiingo Top', 'Wireless')",2026-05-18,"('amzn', 'cvx', 'dal', 'elf', 'googl', 'jpm', 'low', 'lulu', 'meta', 'meta', 'metv', 'nvda', 'tgt', 'tjx', 'tsla', 'unh', 'wday', 'wmt')",1
95715349,2026-05-18,Instagram Instants Sends Photos to All Mutual Followers by Default — Here's How to Lock It Down,techtimes.com,"('ETF', 'Instagram', 'Instagram Instants', 'Life & Style', 'Meta', 'Stock', 'Technology')",2026-05-18,"('meta', 'meta', 'metv')",1
95715034,2026-05-18,Meta layoffs starting this week stress harsh AI reality inside Zuckerberg’s company,cnbc.com,"('Breaking News: Technology', 'Business', 'Consumer Cyclical', 'ETF', 'Entertainment', 'Internet', 'Jobs', 'Layoffs', 'Media', 'Personnel', 'Publishing', 'Social Media', 'Stock', 'Technology', 'Television')",2026-05-18,"('amzn', 'csco', 'googl', 'meta', 'meta', 'metv', 'msft', 'nflx')",1
95715136,2026-05-18,"This Week In Main Street Technology: Meta’s New AI Glasses, Google Introduces The Googlebook And Claude Has A Small Business Offering",forbes.com,"('Ai', 'Claude', 'Claude Cowork', 'ETF', 'Financial Services', 'Google', 'Googlebook', 'Meta', 'Ray-Ban', 'Stock', 'Technology', 'Unknown Sector')",2026-05-18,"('aaic', 'ai', 'goog', 'googl', 'meta', 'meta', 'metv')",1
95715057,2026-05-18,2 Big AI Spenders Poised to Actually Get the Payoff — Perhaps Sooner Rather Than Later,finance.yahoo.com,"('Capex', 'Investors', 'Meta Platforms', 'Microsoft', 'Microsoft Azure', 'Mutual Fund', 'Spending', 'Stock', 'Technology', 'Unknown Sector')",2026-05-18,"('capex', 'meta', 'msft', 'nvda', 'pshzf')",1
95715085,2026-05-18,"Prediction: Meta Stock Will Reach $1,000 Per Share By the End of 2026",finance.yahoo.com,"('Communication Services', 'Consumer Cyclical', 'Meta Platforms', 'Meta Stock', 'Stock', 'Stock Price', 'Technology')",2026-05-18,"('intc', 'iqnt', 'meta', 'msft', 'nflx', 'nvda')",1
95714684,2026-05-18,"Prediction: Meta Stock Will Reach $1,000 Per Share By the End of 2026",fool.com,"('5057Ca74-5Dab-478E-9A36-3A0Ee4Ba2B9D', 'ETF', 'Investing', 'Meta', 'Stock', 'Technology', 'Technology And Telecom')",2026-05-18,"('meta', 'meta', 'metv')",1
95714054,2026-05-18,"SpaceX To Go Public June 12, As Speculation Rises",finance.yahoo.com,"('Amazon', 'Consumer Cyclical', 'Facebook Ipo', 'Spacex', 'Spacex Ipo Trigger', 'Stock', 'Technology')",2026-05-18,"('amzn', 'meta', 'nvda', 'tsla')",1
95711657,2026-05-18,"DraftKings, Meta, AI Firms Have a New Election Playbook: Flood State-Level Races With Cash",bloomberg.com,"('Stock', 'Technology', 'Tiingo Top')",2026-05-18,"('googl', 'meta')",1
95710517,2026-05-18,Prediction: Nvidia's Stock Will Soar After May 20,finance.yahoo.com,"('Communication Services', 'Consumer Cyclical', 'Nvidia', 'Stock', 'Technology')",2026-05-18,"('intc', 'iqnt', 'meta', 'nflx', 'nvda')",1
95709726,2026-05-18,The AI data center boom,coingeek.com,"('Ai', 'Amazon', 'Artificial Intelligence', 'Bain & Company', 'Communication Services', 'Computing', 'Conrail', 'Consumer Cyclical', 'CryptoCurrency', 'Data Center', 'Deloitte', 'ETF', 'Editorial', 'Elon Musk', 'Financial Services', 'Global Crossing', 'Google', 'Gpu', 'Hutchison Whampoa', 'Industrials', 'Meta', 'Microsoft', 'Penn Central Transportation', 'Singapore Technologies Telemedia', 'Spacex', 'Starlink', 'Stock', 'Technology', 'Tim Cook', 'United States', 'Unknown Sector', 'Verizon', 'Verizon Business', 'Worldcom', 'Xai')",2026-05-18,"('aaic', 'aapl', 'ai', 'amzn', 'goog', 'googl', 'gpu', 'meta', 'meta', 'metv', 'msft', 'nsc', 'nvda', 'vz', 'vza')",1
95709944,2026-05-18,3 Dividend Stocks to Buy Right Now and Never Sell,fool.com,"('Aapl', 'Amzn', 'Consumer Cyclical', 'Consumer Defensive', 'Consumer Goods', 'ETF', 'Fcead581-Aafc-45F3-844C-8Ba8369Da31F', 'Investing', 'Ko', 'Mcd', 'Meta', 'Msft', 'Stock', 'Technology', 'Tsla', 'Wmt')",2026-05-18,"('aapl', 'amzn', 'ko', 'mcd', 'meta', 'meta', 'metv', 'msft', 'tsla', 'wmt')",1
95708712,2026-05-18,High energy prices could derail Europe’s AI race with U.S. and China,cnbc.com,"('Breaking News: Technology', 'Business', 'China', 'Computing', 'ETF', 'Energy', 'Environment', 'Internet', 'Real Estate', 'Stock', 'Technology', 'Wireless')",2026-05-18,"('cbre', 'igm', 'meta', 'meta', 'metv', 'msft', 'nvda', 'xlk')",1
95708612,2026-05-18,"Florida Lottery Fantasy 5, Cash Pop results for May 17, 2026",aol.com,"('ETF', 'Fb', 'Florida Lottery', 'Stock', 'Technology', 'Unknown Sector', 'Winning Fantasy 5 Numbers', 'Winning Pick 3 Numbers', 'Winning Pick 4 Numbers')",2026-05-18,"('fb', 'meta')",1
95707882,2026-05-18,"Florida Lottery Fantasy 5, Cash Pop results for May 17, 2026",aol.com,"('ETF', 'Fb', 'Florida Lottery', 'Stock', 'Technology', 'Unknown Sector', 'Winning Fantasy 5 Numbers', 'Winning Pick 3 Numbers', 'Winning Pick 4 Numbers')",2026-05-18,"('fb', 'meta')",1
95707391,2026-05-18,Meta Ray-Ban Display Gets Neural Handwriting Feature: What Does it Do?,techtimes.com,"('Apps', 'ETF', 'Meta', 'Meta Ray-Ban', 'Meta Ray-Ban Display', 'Meta Ray-Ban Display Gesture Typing', 'Meta Ray-Ban Display Handwriting Feature', 'Software', 'Stock', 'Technology')",2026-05-18,"('meta', 'meta', 'metv')",1
95706200,2026-05-18,How Much Will SpaceX Stock Be Worth by 2030? Here's What History Says.,fool.com,"('87Dcc2E1-E163-46A7-Ae40-E789231Bbe15', 'Amzn', 'Cbrs', 'Consumer Cyclical', 'Consumer Defensive', 'Consumer Discretionary', 'ETF', 'Fig', 'Financials', 'Investing', 'Meta', 'Pltr', 'Snow', 'Ssnlf', 'Stock', 'Technology', 'Technology And Telecom', 'Tsla', 'Unknown Sector', 'Wmt')",2026-05-18,"('amzn', 'cbrs', 'fig', 'fig', 'fig', 'meta', 'meta', 'metv', 'pltr', 'snow', 'snow', 'ssnlf', 'tsla', 'wmt')",1
95705734,2026-05-17,Why AI is the mother of all power laws,raskmedia.com.au,"('Consumer Cyclical', 'Financial Services', 'Stock', 'Technology', 'Unknown Sector')",2026-05-17,"('abnb', 'anz', 'goog', 'googl', 'meta', 'msft', 'nflx', 'pypl', 'pyplv', 'xro')",7
95704260,2026-05-17,"What Is the Cheapest ""Magnificent Seven"" Stock?",finance.yahoo.com,"('Communication Services', 'Consumer Cyclical', 'Magnificent Seven', 'Meta Platforms', 'Microsoft', 'Nvidia', 'Stock', 'Technology', 'Valuing A Company')",2026-05-17,"('intc', 'iqnt', 'meta', 'msft', 'nflx', 'nvda')",7
95704163,2026-05-17,"What Is the Cheapest ""Magnificent Seven"" Stock?",fool.com,"('7D76F2Bd-03Fc-443A-B828-82678A5B915B', 'ETF', 'Investing', 'Meta', 'Msft', 'Stock', 'Technology', 'Technology And Telecom')",2026-05-17,"('meta', 'meta', 'metv', 'msft')",7
95703651,2026-05-17,Snapchat: Don't Rush to Buy This Social Media Stock,fool.com,"('8Dfab447-0D53-4725-8790-450B96F8Fd19', 'ETF', 'Investing', 'Meta', 'Pins', 'Snap', 'Stock', 'Technology', 'Technology And Telecom', 'Unknown Sector')",2026-05-17,"('meta', 'meta', 'metv', 'pins', 'snap')",7
95701693,2026-05-17,Nvidia’s Hidden Portfolio Just Doubled Down on CoreWeave Stock,finance.yahoo.com,"('Cloud Providers', 'Coreweave', 'Data Centers', 'Infrastructure', 'Nvidia', 'Perplexity Ai', 'Stock', 'Technology', 'Unknown Sector')",2026-05-17,"('crwv', 'meta', 'nok', 'nvda', 'snps')",7
95700966,2026-05-17,SpaceX Accelerates Its IPO Timeline: 10 Things You Need to Know,fool.com,"('3D775F1A-4C88-498A-9584-88Eed6Da0269', 'Cbrs', 'Consumer Cyclical', 'ETF', 'Financial Services', 'Industrials', 'Investing', 'Meta', 'Ndaq', 'Stock', 'Technology', 'Tsla', 'Unknown Sector', 'V', '^Ixic')",2026-05-17,"('cbrs', 'meta', 'meta', 'metv', 'ndaq', 'tsla')",7
95700794,2026-05-17,Apple’s New ChatGPT-Like Siri App Will Have Auto-Deleting Chats,bloomberg.com,"('Stock', 'Technology', 'Tiingo Top')",2026-05-17,"('aapl', 'googl', 'meta')",7
95700436,2026-05-17,Volatile Chipmaker Stocks Emerge as Key Driver of S&P 500 Rally,bloomberg.com,"('Consumer Cyclical', 'Stock', 'Technology', 'Tiingo Top')",2026-05-17,"('aapl', 'amzn', 'googl', 'meta', 'msft')",7
95699437,2026-05-17,AI Stock Valuations Just Hit a Dangerous Level. A Top CIO Warns: Companies Can’t Grow 100% Annually for 10 Years Straight.,finance.yahoo.com,"('Companies', 'Jack Hough', 'Nvidia', 'Stock', 'Technology', 'Top 10 Stocks')",2026-05-17,"('csco', 'jnpr', 'meta', 'mu', 'nvda', 'sndk')",7
95699009,2026-05-17,What Marketers Can Learn From A small AI Startup That Said No To Elon,forbes.com,"('Adobe', 'Ai', 'Andreas Blattmann', 'Black Forest Labs', 'Canva', 'ETF', 'Elon Musk', 'Facebook', 'Financial Services', 'Meta', 'Microsoft', 'Startup', 'Stock', 'Technology', 'Unknown Sector')",2026-05-17,"('aaic', 'ai', 'meta', 'meta', 'metv')",7
95700002,2026-05-17,"Praxis Investment Management Inc. Boosts Holdings in Meta Platforms, Inc. $META",thelincolnianonline.com,"('13F', '30303M10', 'Computer And Technology', 'ETF', 'Financial Services', 'Hedge Fund Holdings', 'Institutional Investor Holdings', 'Meta', 'Meta Platforms', 'Nasdaq:Meta', 'Sec Filings', 'Stock', 'Technology')",2026-05-17,"('goog', 'googl', 'meta', 'meta', 'metv', 'msft', 'tfc')",7
95697379,2026-05-17,Elon Musk gets called out for misogyny over ‘Instagram is for girls’ remark — ‘...nothing without women’,livemint.com,"('Controversy', 'CryptoCurrency', 'ETF', 'Elon Musk', 'Instagram', 'Mark Zuckerberg', 'Meta', 'Misogynistic Remarks', 'Online Reactions', 'Social Media Culture', 'Social Media Debate', 'Stock', 'Technology', 'Viral Thread', 'Whatsapp', 'X')",2026-05-17,"('meta', 'meta', 'metv')",7
95695831,2026-05-17,"Virginia Lottery Powerball, Pick 3 Night results for May 16, 2026",aol.com,"('ETF', 'Fb', 'Powerball', 'Powerball Drawings', 'Stock', 'Technology', 'Unknown Sector', 'Virginia Lottery')",2026-05-17,"('fb', 'meta')",7
95695941,2026-05-17,"Virginia Lottery Powerball, Pick 3 Night results for May 16, 2026",aol.com,"('ETF', 'Fb', 'Powerball', 'Powerball Drawings', 'Stock', 'Technology', 'Unknown Sector', 'Virginia Lottery')",2026-05-17,"('fb', 'meta')",7
95696367,2026-05-17,"Florida Lottery Powerball, Lotto, Fantasy 5 results for May 16, 2026",aol.com,"('ETF', 'Fb', 'Florida', 'Florida Lottery', 'Powerball', 'Stock', 'Technology', 'Unknown Sector', 'Winning Pick 3 Numbers', 'Winning Pick 4 Numbers', 'Winning Powerball')",2026-05-17,"('fb', 'meta')",7
95695782,2026-05-17,"Florida Lottery Powerball, Fantasy 5 results for May 16, 2026",aol.com,"('ETF', 'Fb', 'Florida Lottery', 'Powerball', 'Stock', 'Technology', 'Unknown Sector', 'Winning Fantasy 5 Numbers', 'Winning Pick 3 Numbers', 'Winning Pick 4 Numbers')",2026-05-17,"('fb', 'meta')",7
95694430,2026-05-17,Analyst Predicts Nvidia Stock Should Be 42% Higher,fool.com,"('61B5Bfc6-3C57-4Cdd-B918-460741B83420', 'Amd', 'Amzn', 'Consumer Cyclical', 'ETF', 'Glw', 'Goog', 'Googl', 'Investing', 'Iren', 'Meta', 'Msft', 'Nvda', 'Stock', 'Technology', 'Technology And Telecom', 'Unknown Sector')",2026-05-17,"('amzn', 'glw', 'goog', 'googl', 'iren', 'meta', 'meta', 'metv', 'msft', 'nvda')",7
95693897,2026-05-16,2 AI Stocks to Avoid (Including BigBear.ai) and 1 to Buy Now,fool.com,"('Ai', 'Avgo', 'Bbai', 'Bkr', 'Ddfadd19-849B-4Fde-89Dc-70B39507089B', 'ETF', 'Energy', 'Financial Services', 'Goog', 'Googl', 'Investing', 'Meta', 'Nvda', 'Stock', 'Technology', 'Technology And Telecom', 'Unknown Sector')",2026-05-16,"('aaic', 'ai', 'avgo', 'bbai', 'bbai', 'bkr', 'bkr', 'brcm', 'goog', 'googl', 'meta', 'meta', 'metv', 'nvda')",6
95693411,2026-05-16,A Look At Meta Platforms (META) Valuation As AI Capex Surges And Share Buybacks Are Paused,simplywall.st,"('Stock', 'Technology')",2026-05-16,"('meta',)",6
95691154,2026-05-16,The SpaceX IPO Is Coming June 12. Here’s Why You Shouldn’t Rush In to Buy,finance.yahoo.com,"('Aerospace Stocks', 'Consumer Cyclical', 'Institutional Investors', 'Publicly Traded Companies', 'Retail Investors', 'Stock', 'Technology', 'Unknown Sector')",2026-05-16,"('baba', 'coin', 'f', 'goog', 'googl', 'meta', 'nvda', 'rivn', 'uber')",6
95690827,2026-05-16,The Staggering Number Jensen Huang Just Revealed Changes Everything About AI,finance.yahoo.com,"('Agentic Ai', 'Amazon', 'Consumer Cyclical', 'Data Centers', 'Dominion Energy', 'Generative Ai', 'Jensen Huang', 'Nvidia', 'Power Consumption', 'Stock', 'Technology', 'Top 10 Ai Stocks', 'Unknown Sector', 'Utilities')",2026-05-16,"('amzn', 'd', 'goog', 'googl', 'meta', 'msft', 'now', 'nvda', 'tln', 'tln')",6
95690491,2026-05-16,NuScale Power Down From All-Time Highs -- What Investors Should Expect Next,finance.yahoo.com,"('Communication Services', 'Consumer Cyclical', 'Nuclear Power', 'Nuclear Power Plant', 'Nuscale Power', 'Stock', 'Technology', 'Unknown Sector')",2026-05-16,"('goog', 'googl', 'intc', 'iqnt', 'meta', 'nflx', 'nvda', 'smr', 'tvc', 'tve')",6
95687290,2026-05-16,"Cerebras' blockbuster IPO boosts hype for SpaceX and OpenAI, but crowds out smaller players",cnbc.com,"('Breaking News: Technology', 'Business', 'Computing', 'Consumer Cyclical', 'ETF', 'Financials', 'Internet', 'Ipo', 'Software', 'Stock', 'Technology', 'Unknown Sector', 'Venture Capital', 'Wireless')",2026-05-16,"('amzn', 'baba', 'cbrs', 'crcl', 'crcl', 'crwv', 'csco', 'fig', 'fig', 'fig', 'intc', 'meta', 'meta', 'metv', 'mu', 'nvda', 'soxx', 'uber')",6
95687907,2026-05-16,"Harel Insurance Investments & Financial Services Ltd. Acquires 11,548 Shares of Meta Platforms, Inc. $META",thelincolnianonline.com,"('13F', '30303M10', 'Computer And Technology', 'ETF', 'Financial Services', 'Hedge Fund Holdings', 'Institutional Investor Holdings', 'Meta', 'Meta Platforms', 'Nasdaq:Meta', 'Sec Filings', 'Stock', 'Technology')",2026-05-16,"('goog', 'googl', 'jef', 'meta', 'meta', 'metv', 'msft')",6
95682783,2026-05-16,"Florida Lottery Mega Millions, Fantasy 5 results for May 15, 2026",aol.com,"('ETF', 'Fb', 'Florida Lottery', 'Mega Millions', 'Stock', 'Technology', 'Unknown Sector', 'Winning Fantasy 5 Numbers', 'Winning Pick 3 Numbers', 'Winning Pick 4 Numbers')",2026-05-16,"('fb', 'meta')",6
95682792,2026-05-16,"Florida Lottery Mega Millions, Fantasy 5 results for May 15, 2026",aol.com,"('ETF', 'Fb', 'Florida Lottery', 'Mega Millions', 'Stock', 'Technology', 'Unknown Sector', 'Winning Fantasy 5 Numbers', 'Winning Pick 3 Numbers', 'Winning Pick 4 Numbers')",2026-05-16,"('fb', 'meta')",6
95681851,2026-05-16,WhatsApp Rolls Out Liquid Glass Adoption on iOS to More Users—What to Expect?,techtimes.com,"('Apple', 'ETF', 'Ios 26 Liquid Glass', 'Meta', 'Stock', 'Tech', 'Technology', 'Whatsapp', 'Whatsapp Liquid Glass Adoption', 'Whatsapp Liquid Glass Design', 'Whatsapp Liquid Glass Ios')",2026-05-16,"('meta', 'meta', 'metv')",6
95678478,2026-05-15,"Snap, YouTube Settle School-Social Media Suit Ahead of Trial",bloomberg.com,"('Stock', 'Technology', 'Tiingo Top')",2026-05-15,"('googl', 'meta', 'snap')",5
95678344,2026-05-15,Mark Zuckerberg sends stunning message to Meta employees,finance.yahoo.com,"('ETF', 'Employees', 'Meta', 'Meta Superintelligence Labs', 'Stock', 'Technology', 'Zuckerberg')",2026-05-15,"('meta', 'meta', 'metv')",5
95675507,2026-05-15,Sundheim's D1 Capital bought several tech stocks last quarter — with one big exception,cnbc.com,"('Consumer Cyclical', 'ETF', 'Investment Strategy', 'Stock', 'Stock Markets', 'Technology', 'Tiingo Top', 'Unknown Sector')",2026-05-15,"('afrm', 'amzn', 'anet', 'asml', 'avgo', 'cart', 'googl', 'meta', 'meta', 'metv', 'nvda', 'snps', 'spot', 'tsm')",5
